County,Year,Median_Income,AQ_Max,norm_income,norm_aq_max,norm_index
Lassen,2018,30814.0,140.0,0.6369544496115075,0.2123015873015873,0.4246280184565474
Lassen,2019,30814.0,140.0,0.6369544496115075,0.2123015873015873,0.4246280184565474
Madera,2011,23691.0,159.0,0.8426966292134832,0.25,0.5463483146067416
Madera,2012,23691.0,153.0,0.8426966292134832,0.23809523809523808,0.5403959336543607
Madera,2013,23691.0,168.0,0.8426966292134832,0.26785714285714285,0.555276886035313
Madera,2014,23691.0,164.0,0.8426966292134832,0.25992063492063494,0.551308632067059
Madera,2015,23691.0,154.0,0.8426966292134832,0.2400793650793651,0.5413879971464242
Madera,2016,23691.0,131.0,0.8426966292134832,0.19444444444444445,0.5185705368289638
Madera,2017,23691.0,159.0,0.8426966292134832,0.25,0.5463483146067416
Madera,2018,23691.0,165.0,0.8426966292134832,0.2619047619047619,0.5523006955591225
Madera,2019,23691.0,95.0,0.8426966292134832,0.12301587301587301,0.4828562511146781
Marin,2011,52866.0,117.0,0.0,0.16666666666666666,0.08333333333333333
Marin,2012,52866.0,81.0,0.0,0.09523809523809523,0.047619047619047616
Marin,2013,52866.0,124.0,0.0,0.18055555555555555,0.09027777777777778
Marin,2014,52866.0,107.0,0.0,0.14682539682539683,0.07341269841269842
Marin,2015,52866.0,103.0,0.0,0.1388888888888889,0.06944444444444445
Marin,2016,52866.0,58.0,0.0,0.0496031746031746,0.0248015873015873
Marin,2017,52866.0,161.0,0.0,0.25396825396825395,0.12698412698412698
Marin,2018,52866.0,218.0,0.0,0.36706349206349204,0.18353174603174602
Marin,2019,52866.0,67.0,0.0,0.06746031746031746,0.03373015873015873
Mariposa,2011,27678.0,140.0,0.7275353109384477,0.2123015873015873,0.4699184491200175
Mariposa,2012,27678.0,140.0,0.7275353109384477,0.2123015873015873,0.4699184491200175
Mariposa,2013,27678.0,140.0,0.7275353109384477,0.2123015873015873,0.4699184491200175
Mariposa,2014,27678.0,140.0,0.7275353109384477,0.2123015873015873,0.4699184491200175
Mariposa,2015,27678.0,140.0,0.7275353109384477,0.2123015873015873,0.4699184491200175
Mariposa,2016,27678.0,140.0,0.7275353109384477,0.2123015873015873,0.4699184491200175
Mariposa,2017,27678.0,140.0,0.7275353109384477,0.2123015873015873,0.4699184491200175
Mariposa,2018,27678.0,140.0,0.7275353109384477,0.2123015873015873,0.4699184491200175
Mariposa,2019,27678.0,140.0,0.7275353109384477,0.2123015873015873,0.4699184491200175
Mendocino,2011,26784.0,80.0,0.7533577886254008,0.09325396825396826,0.42330587843968454
Mendocino,2012,26784.0,77.0,0.7533577886254008,0.0873015873015873,0.42032968796349407
Mendocino,2013,26784.0,79.0,0.7533577886254008,0.09126984126984126,0.42231381494762105
Mendocino,2014,26784.0,95.0,0.7533577886254008,0.12301587301587301,0.4381868308206369
Mendocino,2015,26784.0,160.0,0.7533577886254008,0.251984126984127,0.5026709578047639
Mendocino,2016,26784.0,66.0,0.7533577886254008,0.06547619047619048,0.40941698955079564
Mendocino,2017,26784.0,188.0,0.7533577886254008,0.30753968253968256,0.5304487355825417
Mendocino,2018,26784.0,314.0,0.7533577886254008,0.5575396825396826,0.6554487355825417
Mendocino,2019,26784.0,77.0,0.7533577886254008,0.0873015873015873,0.42032968796349407
Merced,2011,24873.0,155.0,0.808555500996505,0.24206349206349206,0.5253094965299985
Merced,2012,24873.0,138.0,0.808555500996505,0.20833333333333334,0.5084444171649192
Merced,2013,24873.0,161.0,0.808555500996505,0.25396825396825395,0.5312618774823794
Merced,2014,24873.0,156.0,0.808555500996505,0.24404761904761904,0.526301560022062
Merced,2015,24873.0,154.0,0.808555500996505,0.2400793650793651,0.524317433037935
Merced,2016,24873.0,119.0,0.808555500996505,0.17063492063492064,0.4895952108157128
Merced,2017,24873.0,158.0,0.808555500996505,0.24801587301587302,0.5282856870061889
Merced,2018,24873.0,171.0,0.808555500996505,0.27380952380952384,0.5411825124030144
Merced,2019,24873.0,116.0,0.808555500996505,0.16468253968253968,0.4866190203395223
Modoc,2011,25106.0,140.0,0.8018254816440888,0.2123015873015873,0.507063534472838
Modoc,2012,25106.0,140.0,0.8018254816440888,0.2123015873015873,0.507063534472838
Modoc,2013,25106.0,140.0,0.8018254816440888,0.2123015873015873,0.507063534472838
Modoc,2014,25106.0,140.0,0.8018254816440888,0.2123015873015873,0.507063534472838
Modoc,2015,25106.0,140.0,0.8018254816440888,0.2123015873015873,0.507063534472838
Modoc,2016,25106.0,140.0,0.8018254816440888,0.2123015873015873,0.507063534472838
Modoc,2017,25106.0,140.0,0.8018254816440888,0.2123015873015873,0.507063534472838
Modoc,2018,25106.0,140.0,0.8018254816440888,0.2123015873015873,0.507063534472838
Modoc,2019,25106.0,140.0,0.8018254816440888,0.2123015873015873,0.507063534472838
Mono,2011,30701.0,140.0,0.6402183645764132,0.2123015873015873,0.4262599759390003
Mono,2012,30701.0,140.0,0.6402183645764132,0.2123015873015873,0.4262599759390003
Mono,2013,30701.0,140.0,0.6402183645764132,0.2123015873015873,0.4262599759390003
Mono,2014,30701.0,140.0,0.6402183645764132,0.2123015873015873,0.4262599759390003
Mono,2015,30701.0,140.0,0.6402183645764132,0.2123015873015873,0.4262599759390003
Mono,2016,30701.0,140.0,0.6402183645764132,0.2123015873015873,0.4262599759390003
Mono,2017,30701.0,140.0,0.6402183645764132,0.2123015873015873,0.4262599759390003
Mono,2018,30701.0,140.0,0.6402183645764132,0.2123015873015873,0.4262599759390003
Mono,2019,30701.0,140.0,0.6402183645764132,0.2123015873015873,0.4262599759390003
Monterey,2011,28207.0,67.0,0.7122555674301725,0.06746031746031746,0.38985794244524496
Monterey,2012,28207.0,60.0,0.7122555674301725,0.05357142857142857,0.38291349800080055
Monterey,2013,28207.0,96.0,0.7122555674301725,0.125,0.41862778371508624
Monterey,2014,28207.0,70.0,0.7122555674301725,0.07341269841269842,0.39283413292143543
Monterey,2015,28207.0,120.0,0.7122555674301725,0.17261904761904762,0.4424373075246101
Monterey,2016,28207.0,176.0,0.7122555674301725,0.2837301587301587,0.4979928630801656
Monterey,2017,28207.0,121.0,0.7122555674301725,0.1746031746031746,0.44342937101667357
Monterey,2018,28207.0,155.0,0.7122555674301725,0.24206349206349206,0.4771595297468323
Monterey,2019,28207.0,144.0,0.7122555674301725,0.22023809523809523,0.46624683133413386
Napa,2011,37953.0,140.0,0.43075012275786373,0.2123015873015873,0.3215258550297255
Napa,2012,37953.0,76.0,0.43075012275786373,0.08531746031746032,0.25803379153766204
Napa,2013,37953.0,102.0,0.43075012275786373,0.13690476190476192,0.28382744233131285
Napa,2014,37953.0,88.0,0.43075012275786373,0.10912698412698413,0.2699385534424239
Napa,2015,37953.0,108.0,0.43075012275786373,0.1488095238095238,0.2897798232836938
Napa,2016,37953.0,77.0,0.43075012275786373,0.0873015873015873,0.2590258550297255
Napa,2017,37953.0,249.0,0.43075012275786373,0.42857142857142855,0.4296607756646461
Napa,2018,37953.0,183.0,0.43075012275786373,0.2976190476190476,0.36418458518845565
Napa,2019,37953.0,71.0,0.43075012275786373,0.07539682539682539,0.25307347407734454
Nevada,2011,32359.0,57.0,0.5923283556223102,0.047619047619047616,0.31997370162067895
Nevada,2012,32359.0,54.0,0.5923283556223102,0.041666666666666664,0.31699751114448843
Nevada,2013,32359.0,92.0,0.5923283556223102,0.11706349206349206,0.35469592384290116
Nevada,2014,32359.0,154.0,0.5923283556223102,0.2400793650793651,0.4162038603508377
Nevada,2015,32359.0,52.0,0.5923283556223102,0.037698412698412696,0.31501338416036145
Nevada,2016,32359.0,72.0,0.5923283556223102,0.07738095238095238,0.3348546540016313
Nevada,2017,32359.0,158.0,0.5923283556223102,0.24801587301587302,0.4201721143190916
Nevada,2018,32359.0,196.0,0.5923283556223102,0.32341269841269843,0.4578705270175043
Nevada,2019,32359.0,83.0,0.5923283556223102,0.0992063492063492,0.3457673524143297
Orange,2011,36135.0,110.0,0.4832616042286474,0.1527777777777778,0.3180196910032126
Orange,2012,36135.0,137.0,0.4832616042286474,0.20634920634920634,0.3448054052889269
Orange,2013,36135.0,107.0,0.4832616042286474,0.14682539682539683,0.3150435005270221
Orange,2014,36135.0,124.0,0.4832616042286474,0.18055555555555555,0.3319085798921015
Orange,2015,36135.0,126.0,0.4832616042286474,0.18452380952380953,0.33389270687622846
Orange,2016,36135.0,126.0,0.4832616042286474,0.18452380952380953,0.33389270687622846
Orange,2017,36135.0,151.0,0.4832616042286474,0.23412698412698413,0.35869429417781573
Orange,2018,36135.0,157.0,0.4832616042286474,0.24603174603174602,0.3646466751301967
Orange,2019,36135.0,105.0,0.4832616042286474,0.14285714285714285,0.31305937354289515
Placer,2011,41130.0,118.0,0.338985009098524,0.16865079365079366,0.25381790137465887
Placer,2012,41130.0,165.0,0.338985009098524,0.2619047619047619,0.30044488550164294
Placer,2013,41130.0,161.0,0.338985009098524,0.25396825396825395,0.296476631533389
Placer,2014,41130.0,240.0,0.338985009098524,0.4107142857142857,0.37484964740640486
Placer,2015,41130.0,179.0,0.338985009098524,0.2896825396825397,0.3143337743905319
Placer,2016,41130.0,86.0,0.338985009098524,0.10515873015873016,0.2220718696286271
Placer,2017,41130.0,88.0,0.338985009098524,0.10912698412698413,0.22405599661275408
Placer,2018,41130.0,223.0,0.338985009098524,0.376984126984127,0.3579845680413255
Placer,2019,41130.0,85.0,0.338985009098524,0.10317460317460317,0.22107980613656358
Plumas,2011,31351.0,140.0,0.6214436324773981,0.2123015873015873,0.4168726098894927
Plumas,2012,31351.0,140.0,0.6214436324773981,0.2123015873015873,0.4168726098894927
Plumas,2013,31351.0,140.0,0.6214436324773981,0.2123015873015873,0.4168726098894927
Plumas,2014,31351.0,140.0,0.6214436324773981,0.2123015873015873,0.4168726098894927
Plumas,2015,31351.0,140.0,0.6214436324773981,0.2123015873015873,0.4168726098894927
Plumas,2016,31351.0,140.0,0.6214436324773981,0.2123015873015873,0.4168726098894927
Plumas,2017,31351.0,140.0,0.6214436324773981,0.2123015873015873,0.4168726098894927
Plumas,2018,31351.0,140.0,0.6214436324773981,0.2123015873015873,0.4168726098894927
Plumas,2019,31351.0,140.0,0.6214436324773981,0.2123015873015873,0.4168726098894927
Riverside,2011,28557.0,155.0,0.7021460962999335,0.24206349206349206,0.4721047941817128
Riverside,2012,28557.0,110.0,0.7021460962999335,0.1527777777777778,0.42746193703885565
Riverside,2013,28557.0,153.0,0.7021460962999335,0.23809523809523808,0.47012066719758583
Riverside,2014,28557.0,160.0,0.7021460962999335,0.251984126984127,0.47706511164203025
Riverside,2015,28557.0,152.0,0.7021460962999335,0.2361111111111111,0.46912860370552234
Riverside,2016,28557.0,152.0,0.7021460962999335,0.2361111111111111,0.46912860370552234
Riverside,2017,28557.0,154.0,0.7021460962999335,0.2400793650793651,0.4711127306896493
Riverside,2018,28557.0,167.0,0.7021460962999335,0.26587301587301587,0.48400955608647467
Riverside,2019,28557.0,152.0,0.7021460962999335,0.2361111111111111,0.46912860370552234
Sacramento,2011,32275.0,150.0,0.5947546286935674,0.23214285714285715,0.4134487429182123
Sacramento,2012,32275.0,100.0,0.5947546286935674,0.13293650793650794,0.36384556831503767
Sacramento,2013,32275.0,146.0,0.5947546286935674,0.22420634920634921,0.4094804889499583
Sacramento,2014,32275.0,142.0,0.5947546286935674,0.21626984126984128,0.40551223498170436
Sacramento,2015,32275.0,148.0,0.5947546286935674,0.22817460317460317,0.4114646159340853
Sacramento,2016,32275.0,129.0,0.5947546286935674,0.19047619047619047,0.39261540958487895
Sacramento,2017,32275.0,129.0,0.5947546286935674,0.19047619047619047,0.39261540958487895
Sacramento,2018,32275.0,278.0,0.5947546286935674,0.4861111111111111,0.5404328699023393
Sacramento,2019,32275.0,116.0,0.5947546286935674,0.16468253968253968,0.37971858418805354
Shasta,2011,27000.0,67.0,0.747118800727882,0.06746031746031746,0.4072895590940997
Shasta,2012,27000.0,81.0,0.747118800727882,0.09523809523809523,0.4211784479829886
Shasta,2013,27000.0,98.0,0.747118800727882,0.12896825396825398,0.43804352734806795
Shasta,2014,27000.0,75.0,0.747118800727882,0.08333333333333333,0.41522606703060766
Shasta,2015,27000.0,156.0,0.747118800727882,0.24404761904761904,0.4955832098877505
Shasta,2016,27000.0,52.0,0.747118800727882,0.037698412698412696,0.3924086067131473
Shasta,2017,27000.0,157.0,0.747118800727882,0.24603174603174602,0.496575273379814
Shasta,2018,27000.0,190.0,0.747118800727882,0.3115079365079365,0.5293133686179092
Shasta,2019,27000.0,76.0,0.747118800727882,0.08531746031746032,0.41621813052267115
Sierra,2011,28138.0,140.0,0.714248577452991,0.2123015873015873,0.46327508237728915
Sierra,2014,28138.0,140.0,0.714248577452991,0.2123015873015873,0.46327508237728915
Siskiyou,2011,25576.0,140.0,0.7882499061263395,0.2123015873015873,0.5002757467139634
Siskiyou,2012,25576.0,140.0,0.7882499061263395,0.2123015873015873,0.5002757467139634
Siskiyou,2013,25576.0,140.0,0.7882499061263395,0.2123015873015873,0.5002757467139634
Siskiyou,2014,25576.0,140.0,0.7882499061263395,0.2123015873015873,0.5002757467139634
Siskiyou,2015,25576.0,140.0,0.7882499061263395,0.2123015873015873,0.5002757467139634
Siskiyou,2016,25576.0,140.0,0.7882499061263395,0.2123015873015873,0.5002757467139634
Siskiyou,2017,25576.0,140.0,0.7882499061263395,0.2123015873015873,0.5002757467139634
Siskiyou,2018,25576.0,140.0,0.7882499061263395,0.2123015873015873,0.5002757467139634
Siskiyou,2019,25576.0,140.0,0.7882499061263395,0.2123015873015873,0.5002757467139634
Solano,2011,36273.0,147.0,0.4792755841830103,0.2261904761904762,0.35273303018674323
Solano,2012,36273.0,104.0,0.4792755841830103,0.14087301587301587,0.31007430002801306
Solano,2013,36273.0,132.0,0.4792755841830103,0.19642857142857142,0.33785207780579085
Solano,2014,36273.0,124.0,0.4792755841830103,0.18055555555555555,0.32991556986928294
Solano,2015,36273.0,118.0,0.4792755841830103,0.16865079365079366,0.323963188916902
Solano,2016,36273.0,74.0,0.4792755841830103,0.08134920634920635,0.28031239526610835
Solano,2017,36273.0,175.0,0.4792755841830103,0.28174603174603174,0.380510807964521
Solano,2018,36273.0,247.0,0.4792755841830103,0.4246031746031746,0.4519393793930925
Solano,2019,36273.0,90.0,0.4792755841830103,0.1130952380952381,0.2961854111391242
Sonoma,2011,36623.0,95.0,0.46916611305277145,0.12301587301587301,0.29609099303432224
Sonoma,2012,36623.0,80.0,0.46916611305277145,0.09325396825396826,0.28121004065336985
Sonoma,2013,36623.0,85.0,0.46916611305277145,0.10317460317460317,0.2861703581136873
Sonoma,2014,36623.0,81.0,0.46916611305277145,0.09523809523809523,0.28220210414543334
Sonoma,2015,36623.0,88.0,0.46916611305277145,0.10912698412698413,0.28914654858987776
Sonoma,2016,36623.0,65.0,0.46916611305277145,0.06349206349206349,0.26632908827241747
Sonoma,2017,36623.0,165.0,0.46916611305277145,0.2619047619047619,0.3655354374787667
Sonoma,2018,36623.0,226.0,0.46916611305277145,0.38293650793650796,0.42605131049463973
Sonoma,2019,36623.0,84.0,0.46916611305277145,0.10119047619047619,0.2851782946216238
Stanislaus,2011,27840.0,163.0,0.7228560700153086,0.25793650793650796,0.49039628897590826
Stanislaus,2012,27840.0,155.0,0.7228560700153086,0.24206349206349206,0.48245978103940035
Stanislaus,2013,27840.0,165.0,0.7228560700153086,0.2619047619047619,0.49238041596003523
Stanislaus,2014,27840.0,154.0,0.7228560700153086,0.2400793650793651,0.48146771754733686
Stanislaus,2015,27840.0,165.0,0.7228560700153086,0.2619047619047619,0.49238041596003523
Stanislaus,2016,27840.0,146.0,0.7228560700153086,0.22420634920634921,0.4735312096108289
Stanislaus,2017,27840.0,161.0,0.7228560700153086,0.25396825396825395,0.4884121619917813
Stanislaus,2018,27840.0,240.0,0.7228560700153086,0.4107142857142857,0.5667851778647972
Stanislaus,2019,27840.0,120.0,0.7228560700153086,0.17261904761904762,0.44773755881717814
Sutter,2011,26334.0,152.0,0.766355680078565,0.2361111111111111,0.501233395594838
Sutter,2012,26334.0,115.0,0.766355680078565,0.1626984126984127,0.46452704638848885
Sutter,2013,26334.0,96.0,0.766355680078565,0.125,0.4456778400392825
Sutter,2014,26334.0,117.0,0.766355680078565,0.16666666666666666,0.46651117337261583
Sutter,2015,26334.0,102.0,0.766355680078565,0.13690476190476192,0.4516302209916635
Sutter,2016,26334.0,112.0,0.766355680078565,0.15674603174603174,0.4615508559122984
Sutter,2017,26334.0,124.0,0.766355680078565,0.18055555555555555,0.4734556178170603
Sutter,2018,26334.0,144.0,0.766355680078565,0.22023809523809523,0.49329688765833013
Sutter,2019,26334.0,110.0,0.766355680078565,0.1527777777777778,0.4595667289281714
Tehama,2011,23061.0,140.0,0.8608936772479131,0.2123015873015873,0.5365976322747502
Tehama,2012,23061.0,140.0,0.8608936772479131,0.2123015873015873,0.5365976322747502
Tehama,2013,23061.0,140.0,0.8608936772479131,0.2123015873015873,0.5365976322747502
Tehama,2014,23061.0,140.0,0.8608936772479131,0.2123015873015873,0.5365976322747502
